,osm_id,building_name,date,lat,lng
542,659362713,Tung Hing Building,14/10/2022,114.230012,22.2799302
543,738082948,Fortuna Court,14/10/2022,114.183624,22.2695567
544,171882803,Marco Polo Mansion,14/10/2022,114.1859719,22.2825131
545,181966915,Mei Wah Building,14/10/2022,114.1748157,22.276629
546,738386718,Blue Pool Mansion,14/10/2022,114.1851333,22.2702771
547,437142690,Cheong Chun Building,14/10/2022,114.177429,22.277191
548,781684617,Beverly Court,13/10/2022,114.160357,22.3270108
549,743184340,Kelly House,13/10/2022,114.1702059,22.2765021
550,121265512,Kin On House,13/10/2022,114.2277719,22.3160716
551,760033372,Sun Tao Building,13/10/2022,114.1797741,22.2772807
552,171224599,Riviera Mansion,13/10/2022,114.1847257,22.2823445
553,171224590,Haywood Mansion,13/10/2022,114.1847285,22.2820787
554,738384855,Palm Court,13/10/2022,114.1864359,22.2678749
555,746979918,Golden Court,13/10/2022,114.1858378,22.3074714
556,737017569,Le Village,13/10/2022,114.1863141,22.2685045
557,735371834,Gold King Mansion,13/10/2022,114.1931295,22.2741673
558,228411069,On Lee Building,19/10/2022,114.0245372,22.4463492
559,302152813,Po Fat Building,19/10/2022,114.0284307,22.4434242
560,110114477,Choi Fung Court,19/10/2022,114.2130255,22.3349466
561,493121460,San Po Kong Mansion,19/10/2022,114.1948784,22.3358974
562,533335772,King Tai Court,19/10/2022,114.2001442,22.335255
563,109743689,King Hin Court,19/10/2022,114.209034,22.3415004
564,429420018,Yan Oi Building,18/10/2022,114.194955,22.3352351
565,669954510,Ying Fuk Court,18/10/2022,114.1952421,22.3467048
566,507890700,Kam On Building,17/10/2022,114.0264147,22.4424962
567,109681439,Kwong Fat Building,16/10/2022,114.2019271,22.3471043
568,1069920313,Chee Lok Building,16/10/2022,114.2015097,22.3464147
569,1069920304,Winfair Building,16/10/2022,114.2012805,22.3465205
570,1069923446,Manning Theatre Building,16/10/2022,114.2023447,22.3470759
571,108926999,Pang Ching Court,16/10/2022,114.1906047,22.3457162
572,823295806,Che Cheung Building,15/10/2022,114.2016454,22.3465752
573,1069920318,Che Wah Building,15/10/2022,114.2020664,22.3463042
574,459017739,Kam Kwok Building,15/10/2022,114.1881718,22.335813
575,746151944,Hang On Building,14/10/2022,114.1684925,22.3255876
576,698180326,Yin Hing Building,14/10/2022,114.1943619,22.3354493
577,882787788,Fung Chuen Court,14/10/2022,114.1994712,22.3441057
578,450604817,Chung Wo Building,19/10/2022,114.1618314,22.3224303
579,451599248,Chung Kin Building,19/10/2022,114.1603898,22.323019
580,451596171,Chung Sing Building,19/10/2022,114.1600011,22.3224408
581,450605390,Chung Hing Building,19/10/2022,114.1603938,22.3224187
582,102368457,Shining Heights,19/10/2022,114.1620203,22.3254863
583,694539974,Yen Chun Mansion,19/10/2022,114.1703914,22.3123879
584,692719642,Lee Loy Mansion,19/10/2022,114.168395,22.303854
585,695608074,Lauren Court,19/10/2022,114.168044,22.3138627
586,692957174,South Sea Apartments,19/10/2022,114.1759989,22.3010869
587,694535660,Camy House,19/10/2022,114.1708436,22.3112126
588,746293639,Tai Chi Building,19/10/2022,114.1673083,22.324178
589,488375709,Pacific Building,19/10/2022,114.1748513,22.3014279
590,692796099,Flordia Mansion,19/10/2022,114.1737335,22.3028655
591,235253971,Po Lun House,19/10/2022,113.9772679,22.3849848
592,694034245,Kung Sheung Mansions,19/10/2022,114.1693682,22.3060226
593,37517585,Royal Plaza Hotel,19/10/2022,114.1733328,22.3246325
594,694051613,Kwong Hing Building,19/10/2022,114.1680513,22.3067954
595,694029107,Tak Lee Building,19/10/2022,114.1688738,22.3066233
596,694205512,Tak Cheong Building,19/10/2022,114.169019,22.3087223
597,694775347,Tak Cheong Court,19/10/2022,114.167943,22.3130847
598,457395712,Man Cheong Building,19/10/2022,114.165653,22.308297
599,178740246,Man King Building,19/10/2022,114.1478338,22.2498999
600,457395708,Man Yiu Building,19/10/2022,114.1655692,22.307984
601,457395707,Man Yuen Building,19/10/2022,114.1665179,22.3077666
602,457395710,Man Ying Building,19/10/2022,114.1664341,22.3074536
603,30658239,Metropark Hotel Mongkok,19/10/2022,114.1671611,22.3236613
604,692964647,Lok Fun Mansion,19/10/2022,114.1737414,22.3011916
605,737017571,Yuk Sing Building,19/10/2022,114.1861057,22.268655
606,746156513,Circle Garden,19/10/2022,114.1702216,22.3251894
607,515195973,Wing Tai Building,19/10/2022,114.025119,22.4427747
608,454484236,Winfield Building,19/10/2022,114.1846541,22.2739733
609,197982275,Wing Wah Building,19/10/2022,114.1882392,22.3064263
610,564015863,Tai Fung House,19/10/2022,114.0299876,22.4461159
611,695841944,Cheung Hing Building,19/10/2022,114.1708648,22.3138877
612,692733061,Fook Yuen Mansion,19/10/2022,114.169264,22.3043474
613,485604641,Jade Court,19/10/2022,114.1226191,22.3696314
614,540717099,Luen Tak Building,19/10/2022,114.1434443,22.2876178
615,746293660,Nan Yuen Building,19/10/2022,114.16658,22.324912
616,692937814,Kency Tower,19/10/2022,114.1762511,22.3018512
617,694539982,Man Wing Building,19/10/2022,114.1706565,22.3122172
618,488375714,Kimberley Mansion,19/10/2022,114.175385,22.3020494
619,316843233,King Wang Heights,19/10/2022,114.1634751,22.319058
620,241998990,Kam Chung Building,19/10/2022,114.1702767,22.2785329
621,746151965,Jean House,19/10/2022,114.1687123,22.3260522
622,254652838,Holiday Inn Golden Mile,19/10/2022,114.1730196,22.2966738
623,695849358,Stanford Hotel,18/10/2022,114.1729978,22.3169332
624,694056699,Wai Ching Mansion,18/10/2022,114.1676996,22.3071673
625,780797913,Tsin Shui Mansion,18/10/2022,114.1614138,22.3209611
626,746835814,Yau Shing Building,18/10/2022,114.1335214,22.3687177
627,692972859,Ka Wing Building,18/10/2022,114.1739249,22.3000568
628,695841961,The Cityview,18/10/2022,114.1715118,22.3136118
629,501116266,Po Fung Building,18/10/2022,114.0274193,22.4459696
630,746293618,Kin Wong House,18/10/2022,114.1663778,22.3242174
631,746293562,Hing Lin Building,18/10/2022,114.1653717,22.324324
632,190470900,Man Wah Building,18/10/2022,114.1687226,22.447987
633,457395711,Man Fai Building,18/10/2022,114.1654854,22.307671
634,980143742,Mascot House,18/10/2022,114.1689516,22.3219655
635,695608084,Tung On Court,18/10/2022,114.1672013,22.3140826
636,448850186,Wing Shun Building,18/10/2022,114.2242429,22.3152842
637,693480855,Hai Phong Mansion,18/10/2022,114.1720033,22.2981108
638,694051632,King's Court,18/10/2022,114.168091,22.3072548
639,228013067,Hing Wong Mansion,18/10/2022,114.0268215,22.4417665
640,488375717,Companion Court,18/10/2022,114.1749418,22.3024143
641,746198226,Ying Loy Mansion,18/10/2022,114.1667497,22.3255484
642,746293581,Lai Chi Mansion,18/10/2022,114.1660638,22.3240961
643,694056700,Wah Wai Mansion,18/10/2022,114.1677746,22.3074335
644,589474811,Kam Tong Building,18/10/2022,114.0298924,22.4416243
645,457398855,B.P. International,18/10/2022,114.1691932,22.3027945
646,450601350,Chung Mei Building,17/10/2022,114.1618345,22.3226154
647,746152016,Kenwood Mansion,17/10/2022,114.1693613,22.3256324
648,692964652,Stanford Hillview Hotel,17/10/2022,114.1746652,22.3013761
649,695023060,Jolly Garden,17/10/2022,114.1692063,22.3103715
650,746151963,Tung Fat House,17/10/2022,114.1687548,22.3258529
651,488375716,Carnival Mansion,17/10/2022,114.1749896,22.302301
652,692937812,Dolford Mansion,17/10/2022,114.1759445,22.3019638
653,121265571,Tai On House,17/10/2022,114.2279987,22.3157152
654,746293625,Tai Wah House,17/10/2022,114.1668918,22.3239958
655,694722912,Tak Yue Mansion,17/10/2022,114.1693923,22.3134515
656,694775344,Tak Hay Building,17/10/2022,114.1675862,22.313117
657,589993223,Man Tak Building,17/10/2022,114.0294632,22.4417631
658,457395709,Man Wai Building,17/10/2022,114.1666017,22.3080796
659,694520751,Tung Po Court,17/10/2022,114.1692403,22.3118355
660,494459443,Cosmopolitan Centre,17/10/2022,114.1689908,22.3237878
661,571014898,Tung Fat Building,17/10/2022,114.0226482,22.446271
662,494297967,Wing Kwong Building,17/10/2022,114.1670394,22.3231927
663,692719636,Wai Hang Building,17/10/2022,114.1682808,22.3033227
664,693050555,Park Hotel,17/10/2022,114.1752397,22.299459
665,184765711,Bridal Tea House Hotel,17/10/2022,114.1834731,22.3066584
666,693480856,Tsim Sha Tsui Mansion,17/10/2022,114.1720259,22.2978927
667,316843231,King Tong Heights,17/10/2022,114.1635235,22.31931
668,691449751,Comfort Court,17/10/2022,114.1878312,22.3303826
669,451599247,Chung Yew Building,16/10/2022,114.1602791,22.3230064
670,694056703,Wai Yip Building,16/10/2022,114.167845,22.30773
671,692937803,Kiu Fung Mansion,16/10/2022,114.1754627,22.3028417
672,710583147,Bijou Court,16/10/2022,114.1691286,22.3240042
673,738820327,Ka Po House,16/10/2022,114.1779296,22.3751325
674,746152034,Fulland Court,16/10/2022,114.1697948,22.32625
675,695610687,Po Hang Building,16/10/2022,114.1675536,22.3148516
676,692796098,Quality Tower,16/10/2022,114.1736753,22.3029958
677,388822125,Bute Wah Mansion,16/10/2022,114.166958,22.3219398
678,442607006,Hang Wan House,16/10/2022,114.0231155,22.4474306
679,457625714,Wing Fai Building,16/10/2022,114.2252295,22.3158304
680,715087994,Tai On Court,16/10/2022,114.2298267,22.2795094
681,695608062,Season Mansion,16/10/2022,114.1678818,22.3144867
682,265235844,Yuen Fat Building,16/10/2022,114.1540753,22.3238777
683,233032254,Boundary Building,16/10/2022,114.1612463,22.3257902
684,692796108,Cheung King Mansion,16/10/2022,114.1742418,22.3031412
685,692810731,National Court,16/10/2022,114.1718292,22.3050047
686,693050542,Wah Fai Mansion,16/10/2022,114.1745684,22.2998461
687,693050540,Lising Court,16/10/2022,114.1744337,22.2998383
688,488375679,Golden House,16/10/2022,114.1763509,22.3019984
689,391317235,Kam Fai Building,16/10/2022,114.1641421,22.4493247
690,225777479,Lucky House,16/10/2022,114.1925873,22.3190044
691,738820330,Lai Ming Building,16/10/2022,114.1780201,22.3749113
692,451716269,Mayfair Mansion,16/10/2022,114.1648479,22.3202544
693,453008554,Wai Fat Building,15/10/2022,114.0325234,22.4441109
694,228011332,On Hong Building,15/10/2022,114.0234491,22.4422089
695,494513748,Richview Mansion,15/10/2022,114.1611014,22.3348601
696,695857077,Fu Wah Building,15/10/2022,114.1737644,22.3170086
697,692810666,Pollock Building,15/10/2022,114.1726923,22.3047256
698,694775350,Hang Yue Court,15/10/2022,114.1674587,22.3131657
699,451881301,Hang Tung Building,15/10/2022,114.1671531,22.3210798
700,692733070,The Tun Shing Mansion,15/10/2022,114.1694009,22.3050676
701,746369196,Cheong Moon Building,15/10/2022,114.1641958,22.3204182
702,492807121,Winner Mansion,15/10/2022,114.2276356,22.277581
703,692798457,Windsor Mansion,15/10/2022,114.1749158,22.3028896
704,507935421,Fuk Hing Building,15/10/2022,114.0247975,22.4444155
705,355117458,Fa Yuen Mansion,15/10/2022,114.1697466,22.3250569
706,695841962,Mongkok Building,15/10/2022,114.1705958,22.3139886
707,695857050,Wah Sun Building,15/10/2022,114.1721612,22.3162363
708,488375680,Grandview Mansion,15/10/2022,114.1763588,22.3019967
709,692964658,Holly Mansion,15/10/2022,114.1738538,22.3008275
710,184765714,Harbour Plaza Metropolis,15/10/2022,114.1832997,22.3017859
711,746325661,Kam Lai Court,15/10/2022,114.1644067,22.3253797
712,356689229,Brilliant Court,15/10/2022,114.140032,22.4922755
713,493956662,Siu Hing Building,15/10/2022,114.169803,22.3055116
714,694337100,"Eaton, Hong Kong",15/10/2022,114.1716604,22.3079225
715,692806449,Highview,15/10/2022,114.173441,22.303754
716,692964684,The Empire Hotel Kowloon,14/10/2022,114.1749491,22.3006528
717,692719637,Garden Building,14/10/2022,114.1684226,22.3034875
718,746198195,Lee Luen Mansion,14/10/2022,114.1676186,22.3258981
719,695030769,Hamilton Building,14/10/2022,114.1694092,22.3144601
720,746325642,Tong Mei House,14/10/2022,114.1646713,22.3250389
721,403223209,Harilela Mansion,14/10/2022,114.1720559,22.297361
722,692810719,Ka Shun House,14/10/2022,114.1723155,22.3052204
723,692798462,Observatory Mansion,14/10/2022,114.1749013,22.3017725
724,302152813,Po Fat Building,14/10/2022,114.0284307,22.4434242
725,659362684,Po Wah Building,14/10/2022,114.2288903,22.2777859
726,254652609,Imperial Hotel,14/10/2022,114.1724277,22.2962638
727,694539983,Nathan Road Court,14/10/2022,114.1706241,22.3123807
728,777658330,Chee On Building,14/10/2022,114.1643638,22.3220065
729,695608084,Tung On Court,14/10/2022,114.1672013,22.3140826
730,746293672,Yiu Ming Building,14/10/2022,114.165722,22.3251859
731,757606068,Tat Ming Building,14/10/2022,114.1581153,22.3374318
732,694535655,Arts Mansion,14/10/2022,114.1705838,22.3116459
733,694051626,Kay Pont Building,14/10/2022,114.1678626,22.3065806
734,451599249,Chung Yuen Building,13/10/2022,114.1609542,22.3230221
735,694337060,Kim Tak Building,13/10/2022,114.1716519,22.3065923
736,692733054,Heep Cheung Building,13/10/2022,114.1695825,22.3048571
737,694337081,Excelsior Building,13/10/2022,114.1716192,22.3073323
738,451715266,Park Ivy,13/10/2022,114.16384,22.3211902
739,302152815,Po On Building,13/10/2022,114.031977,22.4442244
740,692605010,Po Lok Mansion,13/10/2022,114.170322,22.3039513
741,692605016,Parkes Mansion,13/10/2022,114.1706552,22.3037266
742,694667603,Tougha Mansion,13/10/2022,114.171055,22.3118073
743,694205513,Dickson Building,13/10/2022,114.1689758,22.3087005
744,692810727,Prudential Centre,13/10/2022,114.1721095,22.3040213
745,777658281,Sun Hon House,13/10/2022,114.163988,22.3232418
746,659362713,Tung Hing Building,13/10/2022,114.230012,22.2799302
747,451724916,Bedford 28,13/10/2022,114.1648551,22.3225167
748,746325641,Winki House,13/10/2022,114.1646374,22.3252038
749,316843189,Greenfield Garden,13/10/2022,114.1654979,22.3199984
750,694502362,Chak Fung House,13/10/2022,114.1714066,22.3099637
751,746152029,Jenny's Court,13/10/2022,114.1700521,22.3261104
752,783681420,Pak Cheung Building,13/10/2022,114.1606181,22.3283151
753,777658355,Fuk Ming Building,13/10/2022,114.1640201,22.3215918
754,494702551,Folkland Mansion,13/10/2022,114.1635865,22.3233014
755,692957168,Creative Mansion,13/10/2022,114.1759917,22.3017138
756,921606533,Man Lee Building,13/10/2022,114.1612004,22.3237483
757,201152957,Tin Lai Court,19/10/2022,114.0080299,22.4528
758,228413392,Ho Shun Fuk Building,19/10/2022,114.0262396,22.4452344
759,699186181,Wang Fung Building,19/10/2022,114.188783,22.3152313
760,189408608,Fu King Building,19/10/2022,114.165152,22.4479705
761,559069564,Kin On Building,19/10/2022,114.0307244,22.4460658
762,501316920,Kin Fai Building,19/10/2022,114.0323333,22.4422881
763,228011330,Yee Hong Building,19/10/2022,114.023455,22.4419329
764,453015450,Cheong Wai Building,19/10/2022,114.033248,22.4443135
765,231329528,Tung Fai Court,19/10/2022,114.0309653,22.4456968
766,231052160,Wing Hing Building,19/10/2022,114.0318937,22.4452743
767,231052160,Wing Hing Building,19/10/2022,114.0318937,22.4452743
768,496314769,Kam Long Building,19/10/2022,114.0290269,22.4423595
769,178468782,Kam Fung Building,19/10/2022,114.1553948,22.2484604
770,441737524,Fortune Centre,19/10/2022,114.0329432,22.4426773
771,515862198,Kan Yip Building,18/10/2022,114.0247562,22.4448077
772,302152666,Kar Shing Building,18/10/2022,114.0270785,22.442895
773,448227041,Tak Cheung Building,18/10/2022,113.9956178,22.4324945
774,302152525,Hang Fat Mansion,18/10/2022,114.0315565,22.4442838
775,496319199,Yick Lee Mansion,18/10/2022,114.0298787,22.4411577
776,207402927,Kui Fat Building,18/10/2022,114.0300607,22.4433947
777,207402920,Full Yau Court,16/10/2022,114.0311937,22.4430526
778,674009627,Po Yick Building,16/10/2022,114.1514841,22.2853337
779,440954537,Hang Fu Building,16/10/2022,114.0304793,22.4427697
780,228136642,Wing Fat House,16/10/2022,114.0217229,22.4460232
781,737017571,Yuk Sing Building,16/10/2022,114.1861057,22.268655
782,515193765,Kingston Court,15/10/2022,114.0246904,22.4429692
783,496314132,Hoi Shuen Building,15/10/2022,114.029239,22.4420217
784,231052157,Lee Kwan Building,15/10/2022,114.0319036,22.4452858
785,411044772,Wang Fu Court,15/10/2022,114.0280824,22.4510906
786,232602469,Lin Fat Building,15/10/2022,114.0349617,22.4425853
787,566500515,Man Yu Building,15/10/2022,114.030272,22.4459147
788,197982282,Lok Fu Building,15/10/2022,114.1877984,22.3059263
789,496315281,Mau Tan Mansion,15/10/2022,114.029098,22.4430016
790,207402930,Opulence Height,15/10/2022,114.0306073,22.4443016
791,584193808,Shun Fat House,15/10/2022,114.0269316,22.4432164
792,442442901,Shun Fung Building,15/10/2022,114.0334815,22.4440017
793,302152815,Po On Building,14/10/2022,114.031977,22.4442244
794,453008554,Wai Fat Building,14/10/2022,114.0325234,22.4441109
795,507897770,Ho Choi Building,14/10/2022,114.0240486,22.4427705
796,222761434,On Ning Building,14/10/2022,114.1900187,22.3824291
797,481617288,Fu Hing Building,14/10/2022,114.1277304,22.5037644
798,302152489,Chit Wing Building,14/10/2022,114.0284308,22.4430634
799,691060091,Hing Fat House,14/10/2022,114.1884534,22.328903
800,302152528,Hing Fat Building,14/10/2022,114.0282157,22.4434135
801,231329529,Winland Building,14/10/2022,114.0302753,22.4452729
802,507933039,King Wah Court,13/10/2022,114.0252543,22.4422343
803,502107906,Tai Hang Building,13/10/2022,114.0294885,22.4464002
804,453529668,Po Shing Building,13/10/2022,114.0245305,22.4432998
805,564031154,Orion Court,13/10/2022,114.0292537,22.4429995
806,232602471,Wing Fu Mansion,13/10/2022,114.0339803,22.4434409
807,207402929,Mariana Building,13/10/2022,114.031171,22.4423563
808,232602476,Yuk Lung Mansion,13/10/2022,114.0335906,22.4426178
809,302152795,Pak Yee Building,13/10/2022,114.0276403,22.4430356
